LAYER ID, EXTENT, URL, GROUP
52345, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52345/
52112, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52112/
51204, None, https://data.linz.govt.nz/services/api/v1/tables/51204/
50767, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50767/
51508, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51508/
51903, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51903/
51409, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51409/
51371, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51371/
51326, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51326/
51553, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51553/
51369, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51369/
51913, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51913/
51884, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51884/
51255, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51255/
51279, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51279/
52101, nzl, https://data.linz.govt.nz/services/api/v1/layers/52101/
53528, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53528/
51476, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51476/
51925, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51925/
50230, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50230/
51458, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51458/
51887, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51887/
51281, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51281/
51257, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51257/
51522, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51522/
52311, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52311/
50209, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50209/
51922, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51922/
53366, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53366/
53417, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53417/
51475, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51475/
51526, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51526/
51448, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51448/
51051, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51051/
51335, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51335/
50858, None, https://data.linz.govt.nz/services/api/v1/layers/50858/
53394, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53394/
53447, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53447/
51266, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51266/
50954, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50954/
51920, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51920/
51424, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51424/
51333, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51333/
51282, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51282/
52120, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52120/
51252, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51252/
51365, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51365/
51211, None, https://data.linz.govt.nz/services/api/v1/tables/51211/
50768, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50768/
50861, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50861/
53367, nzl, https://data.linz.govt.nz/services/api/v1/tables/53367/
51511, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51511/
53545, nzl, https://data.linz.govt.nz/services/api/v1/layers/53545/
51428, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51428/
51263, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51263/
51517, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51517/
51249, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51249/
53552, nzl, https://data.linz.govt.nz/services/api/v1/layers/53552/
51250, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51250/
51244, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51244/
51370, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51370/
51261, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51261/
51330, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51330/
51495, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51495/
51260, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51260/
53322, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53322/
51417, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51417/
50183, None, https://data.linz.govt.nz/services/api/v1/layers/50183/
51571, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51571/
51264, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51264/
51425, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51425/
53455, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53455/
51541, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51541/
51412, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51412/
51516, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51516/
51393, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51393/
51366, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51366/
51337, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51337/
51555, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51555/
52427, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52427/
53365, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53365/
50211, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50211/
50844, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50844/
51904, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51904/
51258, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51258/
51515, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51515/
51923, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51923/
51243, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51243/
51269, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51269/
53517, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53517/
51924, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51924/
50219, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50219/
50169, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50169/
51422, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51422/
51338, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51338/
51251, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51251/
